LMK_KEY,IMPROVEMENT_ITEM,IMPROVEMENT_SUMMARY_TEXT,IMPROVEMENT_DESCR_TEXT,IMPROVEMENT_ID,IMPROVEMENT_ID_TEXT,INDICATIVE_COST
1162307259552014062409012697240624,4,,,20,Replace boiler with new condensing boiler,"£2,200 - £3,000"
1162307259552014062409012697240624,5,,,50,Flue gas heat recovery device in conjunction with boiler,£900
1162307259552014062409012697240624,6,,,34,"Solar photovoltaic panels, 2.5 kWp","£9,000 - £14,000"
391358332742020080713090964900638,1,,,19,Solar water heating,"£4,000 - £6,000"
391358332742020080713090964900638,2,,,34,"Solar photovoltaic panels, 2.5 kWp","£3,500 - £5,500"
1824594579312020090910390129000976,1,,,58,Solid floor insulation,"£4,000 - £6,000"
1824594579312020090910390129000976,2,,,19,Solar water heating,"£4,000 - £6,000"
1824594579312020090910390129000976,3,,,56,Replacement glazing units,"£1,000 - £1,400"
1824594579312020090910390129000976,4,,,34,"Solar photovoltaic panels, 2.5 kWp","£3,500 - £5,500"
35575392602020080613472954200048,1,,,20,Replace boiler with new condensing boiler,"£2,200 - £3,000"
1824974102202020091013311774209708,1,,,46,Room-in-roof insulation,"£1,500 - £2,700"
1824974102202020091013311774209708,2,,,7,50 mm internal or external wall insulation,"£4,000 - £14,000"
1824974102202020091013311774209708,3,,,58,Solid floor insulation,"£4,000 - £6,000"
1824974102202020091013311774209708,4,,,35,Low energy lighting for all fixed outlets,£30
1824974102202020091013311774209708,5,,,14,Upgrade heating controls,£350 - £450
1824974102202020091013311774209708,6,,,19,Solar water heating,"£4,000 - £6,000"
1824974102202020091013311774209708,7,,,34,"Solar photovoltaic panels, 2.5 kWp","£3,500 - £5,500"
1803312262922020061509575530758130,1,,,19,Solar water heating,"£4,000 - £6,000"
1803312262922020061509575530758130,2,,,34,"Solar photovoltaic panels, 2.5 kWp","£3,500 - £5,500"
1644624199002018062917143459882718,1,,,6,Cavity wall insulation,"£500 - £1,500"
1644624199002018062917143459882718,2,,,58,Solid floor insulation,"£4,000 - £6,000"
1644624199002018062917143459882718,3,,,35,Low energy lighting for all fixed outlets,£80
1644624199002018062917143459882718,4,,,19,Solar water heating,"£4,000 - £6,000"
1644624199002018062917143459882718,5,,,34,"Solar photovoltaic panels, 2.5 kWp","£5,000 - £8,000"
1752414879922019092016553176618061,1,,,46,Room-in-roof insulation,"£1,500 - £2,700"
1752414879922019092016553176618061,2,,,35,Low energy lighting for all fixed outlets,£80
1752414879922019092016553176618061,3,,,12,Upgrade heating controls,£350 - £450
1752414879922019092016553176618061,4,,,20,Replace boiler with new condensing boiler,"£2,200 - £3,000"
1752414879922019092016553176618061,5,,,19,Solar water heating,"£4,000 - £6,000"
1752414879922019092016553176618061,6,,,34,"Solar photovoltaic panels, 2.5 kWp","£3,500 - £5,500"
1805187962542020070908525678002578,1,,,7,50 mm internal or external wall insulation,"£4,000 - £14,000"
1805187962542020070908525678002578,2,,,58,Solid floor insulation,"£4,000 - £6,000"
1805187962542020070908525678002578,3,,,35,Low energy lighting for all fixed outlets,£100
1805187962542020070908525678002578,4,,,19,Solar water heating,"£4,000 - £6,000"
1805187962542020070908525678002578,5,,,34,"Solar photovoltaic panels, 2.5 kWp","£3,500 - £5,500"
1816150078352020080614184723000877,1,,,45,Flat roof insulation,"£850 - £1,500"
1816150078352020080614184723000877,2,,,46,Room-in-roof insulation,"£1,500 - £2,700"
1816150078352020080614184723000877,3,,,7,50 mm internal or external wall insulation,"£4,000 - £14,000"
1816150078352020080614184723000877,4,,,58,Solid floor insulation,"£4,000 - £6,000"
1816150078352020080614184723000877,5,,,10,Draughtproof single-glazed windows,£80 - £120
1816150078352020080614184723000877,6,,,19,Solar water heating,"£4,000 - £6,000"
1816150078352020080614184723000877,7,,,8,Replace single glazed windows with low-E double glazing,"£3,300 - £6,500"
1816150078352020080614184723000877,8,,,34,"Solar photovoltaic panels, 2.5 kWp","£3,500 - £5,500"
1819726152262020082013495991408170,1,,,5,Increase loft insulation to 270 mm,£100 - £350
1819726152262020082013495991408170,2,,,58,Solid floor insulation,"£4,000 - £6,000"
1819726152262020082013495991408170,3,,,35,Low energy lighting for all fixed outlets,£45
1819726152262020082013495991408170,4,,,60,High heat retention storage heaters,"£1,600 - £2,400"
1819726152262020082013495991408170,5,,,19,Solar water heating,"£4,000 - £6,000"
1819726152262020082013495991408170,6,,,56,Replacement glazing units,"£1,000 - £1,400"
1819726152262020082013495991408170,7,,,34,"Solar photovoltaic panels, 2.5 kWp","£3,500 - £5,500"
1795337282242020032609451663902908,1,,,19,Solar water heating,"£4,000 - £6,000"
1795337282242020032609451663902908,2,,,34,"Solar photovoltaic panels, 2.5 kWp","£3,500 - £5,500"
1814344516652020073015540722700474,1,,,5,Increase loft insulation to 270 mm,£100 - £350
1814344516652020073015540722700474,2,,,6,Cavity wall insulation,"£500 - £1,500"
1814344516652020073015540722700474,3,,,58,Solid floor insulation,"£4,000 - £6,000"
1814344516652020073015540722700474,4,,,19,Solar water heating,"£4,000 - £6,000"
1814344516652020073015540722700474,5,,,56,Replacement glazing units,"£1,000 - £1,400"
1814344516652020073015540722700474,6,,,34,"Solar photovoltaic panels, 2.5 kWp","£3,500 - £5,500"
1797076912962020061213554260628020,1,,,58,Solid floor insulation,"£4,000 - £6,000"
1797076912962020061213554260628020,2,,,19,Solar water heating,"£4,000 - £6,000"
1797076912962020061213554260628020,3,,,34,"Solar photovoltaic panels, 2.5 kWp","£3,500 - £5,500"
1810788302942020072006490272102508,1,,,19,Solar water heating,"£4,000 - £6,000"
1796144232922020040807555819998980,1,,,7,50 mm internal or external wall insulation,"£4,000 - £14,000"
1809465711852020071012542629900575,1,,,19,Solar water heating,"£4,000 - £6,000"
1809465711852020071012542629900575,2,,,34,"Solar photovoltaic panels, 2.5 kWp","£3,500 - £5,500"
1360947332612015090611042098050138,1,,,5,Increase loft insulation to 270 mm,£100 - £350
1360947332612015090611042098050138,2,,,7,50 mm internal or external wall insulation,"£4,000 - £14,000"
1360947332612015090611042098050138,3,,,58,Solid floor insulation,"£4,000 - £6,000"
1360947332612015090611042098050138,4,,,2,Increase hot water cylinder insulation,£15 - £30
1360947332612015090611042098050138,5,,,35,Low energy lighting for all fixed outlets,£35
1360947332612015090611042098050138,6,,,59,High heat retention storage heaters and dual immersion cylinder,"£1,600 - £2,400"
1360947332612015090611042098050138,7,,,19,Solar water heating,"£4,000 - £6,000"
1360947332612015090611042098050138,8,,,34,"Solar photovoltaic panels, 2.5 kWp","£5,000 - £8,000"
1360947332612015090611042098050138,9,,,44,Wind turbine,"£15,000 - £25,000"
1824011941032020090809573063078601,1,,,19,Solar water heating,"£4,000 - £6,000"
1806482279552020063021354826200274,1,,,58,Solid floor insulation,"£4,000 - £6,000"
1806482279552020063021354826200274,2,,,3,Add additional 80 mm jacket to hot water cylinder,£15 - £30
1806482279552020063021354826200274,3,,,59,High heat retention storage heaters and dual immersion cylinder,"£2,000 - £3,000"
1806482279552020063021354826200274,4,,,19,Solar water heating,"£4,000 - £6,000"
1806482279552020063021354826200274,5,,,34,"Solar photovoltaic panels, 2.5 kWp","£3,500 - £5,500"
1822787011032020090311585234078809,1,,,58,Solid floor insulation,"£4,000 - £6,000"
1822787011032020090311585234078809,2,,,13,Upgrading heating controls,£350 - £450
1822787011032020090311585234078809,3,,,19,Solar water heating,"£4,000 - £6,000"
1822787011032020090311585234078809,4,,,34,"Solar photovoltaic panels, 2.5 kWp","£3,500 - £5,500"
1133282679802014043021420921247708,1,,,6,Cavity wall insulation,"£500  -  £1,500"
1133282679802014043021420921247708,2,,,47,Floor insulation,"£800  -  £1,200"
1133282679802014043021420921247708,3,,,35,Low energy lighting for all fixed outlets,£25
1133282679802014043021420921247708,4,,,20,Replace boiler with new condensing boiler,"£2,200  -  £3,000"
1826064841112020091516171321900776,1,,,5,Increase loft insulation to 270 mm,£100 - £350
1826064841112020091516171321900776,2,,,58,Solid floor insulation,"£4,000 - £6,000"
1826064841112020091516171321900776,3,,,35,Low energy lighting for all fixed outlets,£35
1826064841112020091516171321900776,4,,,11,Upgrade heating controls,£350 - £450
1826064841112020091516171321900776,5,,,20,Replace boiler with new condensing boiler,"£2,200 - £3,000"
1826064841112020091516171321900776,6,,,19,Solar water heating,"£4,000 - £6,000"
1826064841112020091516171321900776,7,,,56,Replacement glazing units,"£1,000 - £1,400"
1826064841112020091516171321900776,8,,,34,"Solar photovoltaic panels, 2.5 kWp","£3,500 - £5,500"
1795899622962020033110331539218050,1,,,6,Cavity wall insulation,"£500 - £1,500"
1795899622962020033110331539218050,2,,,58,Solid floor insulation,"£4,000 - £6,000"
1795899622962020033110331539218050,3,,,3,Add additional 80 mm jacket to hot water cylinder,£15 - £30
1795899622962020033110331539218050,4,,,14,Upgrade heating controls,£350 - £450
1795899622962020033110331539218050,5,,,20,Replace boiler with new condensing boiler,"£2,200 - £3,000"
1795899622962020033110331539218050,6,,,19,Solar water heating,"£4,000 - £6,000"
1795899622962020033110331539218050,7,,,34,"Solar photovoltaic panels, 2.5 kWp","£3,500 - £5,500"
1795970892302020040108204767909888,1,,,46,Room-in-roof insulation,"£1,500 - £2,700"
1795970892302020040108204767909888,2,,,7,50 mm internal or external wall insulation,"£4,000 - £14,000"
1795970892302020040108204767909888,3,,,57,Suspended floor insulation,"£800 - £1,200"
1795970892302020040108204767909888,4,,,58,Solid floor insulation,"£4,000 - £6,000"
1795970892302020040108204767909888,5,,,35,Low energy lighting for all fixed outlets,£65
1795970892302020040108204767909888,6,,,20,Replace boiler with new condensing boiler,"£2,200 - £3,000"
1795970892302020040108204767909888,7,,,19,Solar water heating,"£4,000 - £6,000"
1795970892302020040108204767909888,8,,,34,"Solar photovoltaic panels, 2.5 kWp","£3,500 - £5,500"
1814361482722020073100001491308140,1,,,57,Suspended floor insulation,"£800 - £1,200"
1814361482722020073100001491308140,2,,,34,"Solar photovoltaic panels, 2.5 kWp","£3,500 - £5,500"
1818633247012020081712500725900875,1,,,45,Flat roof insulation,"£850 - £1,500"
1818633247012020081712500725900875,2,,,57,Suspended floor insulation,"£800 - £1,200"
1818633247012020081712500725900875,3,,,19,Solar water heating,"£4,000 - £6,000"
1818633247012020081712500725900875,4,,,56,Replacement glazing units,"£1,000 - £1,400"
1818633247012020081712500725900875,5,,,34,"Solar photovoltaic panels, 2.5 kWp","£3,500 - £5,500"
1802980642962020061219022550428360,1,,,7,50 mm internal or external wall insulation,"£4,000 - £14,000"
1802980642962020061219022550428360,2,,,58,Solid floor insulation,"£4,000 - £6,000"
1802980642962020061219022550428360,3,,,4,Hot water cylinder thermostat,£200 - £400
1802980642962020061219022550428360,4,,,34,"Solar photovoltaic panels, 2.5 kWp","£3,500 - £5,500"
1802980642962020061219022550428360,5,,,44,Wind turbine,"£15,000 - £25,000"
1813956352262020072919552811818530,1,,,35,Low energy lighting for all fixed outlets,£70
1813956352262020072919552811818530,2,,,19,Solar water heating,"£4,000 - £6,000"
1813956352262020072919552811818530,3,,,48,High performance external doors,"£5,000"
1813956352262020072919552811818530,4,,,34,"Solar photovoltaic panels, 2.5 kWp","£3,500 - £5,500"
1819725078032020082017481981278608,1,,,58,Solid floor insulation,"£4,000 - £6,000"
1796692092402020043014443266907208,1,,,19,Solar water heating,"£4,000 - £6,000"
1796692092402020043014443266907208,2,,,34,"Solar photovoltaic panels, 2.5 kWp","£3,500 - £5,500"
1825328162962020091807462812348250,1,,,6,Cavity wall insulation,"£500 - £1,500"
1825328162962020091807462812348250,2,,,63,Party wall insulation,£300 - £600
1825328162962020091807462812348250,3,,,57,Suspended floor insulation,"£800 - £1,200"
1825328162962020091807462812348250,4,,,3,Add additional 80 mm jacket to hot water cylinder,£15 - £30
1825328162962020091807462812348250,5,,,35,Low energy lighting for all fixed outlets,£50
1825328162962020091807462812348250,6,,,4,Hot water cylinder thermostat,£200 - £400
1825328162962020091807462812348250,7,,,19,Solar water heating,"£4,000 - £6,000"
1825328162962020091807462812348250,8,,,34,"Solar photovoltaic panels, 2.5 kWp","£3,500 - £5,500"
1821394572902020090214554178102538,1,,,7,50 mm internal or external wall insulation,"£4,000 - £14,000"
1821394572902020090214554178102538,2,,,35,Low energy lighting for all fixed outlets,£10
1821394572902020090214554178102538,3,,,19,Solar water heating,"£4,000 - £6,000"
1821394572902020090214554178102538,4,,,34,"Solar photovoltaic panels, 2.5 kWp","£3,500 - £5,500"
1100647149802014101713111322040178,1,,,6,Cavity wall insulation,"£500 - £1,500"
1100647149802014101713111322040178,2,,,47,Floor insulation,"£800 - £1,200"
1100647149802014101713111322040178,3,,,3,Add additional 80 mm jacket to hot water cylinder,£15 - £30
1100647149802014101713111322040178,4,,,10,Draughtproof single-glazed windows,£80 - £120
1100647149802014101713111322040178,5,,,35,Low energy lighting for all fixed outlets,£40
1100647149802014101713111322040178,6,,,26,Replacement warm air unit,"£1,250 - £2,500"
1100647149802014101713111322040178,7,,,19,Solar water heating,"£4,000 - £6,000"
1100647149802014101713111322040178,8,,,34,"Solar photovoltaic panels, 2.5 kWp","£9,000 - £14,000"
1100647149802014101713111322040178,9,,,44,Wind turbine,"£1,500 - £4,000"
1795179972262020032512454309158420,1,,,35,Low energy lighting for all fixed outlets,£55
1795179972262020032512454309158420,2,,,19,Solar water heating,"£4,000 - £6,000"
1795179972262020032512454309158420,3,,,34,"Solar photovoltaic panels, 2.5 kWp","£3,500 - £5,500"
417276658032020081813341237968703,1,,,5,Increase loft insulation to 270 mm,£100 - £350
417276658032020081813341237968703,2,,,57,Suspended floor insulation,"£800 - £1,200"
417276658032020081813341237968703,3,,,14,Upgrade heating controls,£350 - £450
417276658032020081813341237968703,4,,,19,Solar water heating,"£4,000 - £6,000"
417276658032020081813341237968703,5,,,34,"Solar photovoltaic panels, 2.5 kWp","£3,500 - £5,500"
1823178638032020090418174374278207,1,,,7,50 mm internal or external wall insulation,"£4,000 - £14,000"
1823178638032020090418174374278207,2,,,58,Solid floor insulation,"£4,000 - £6,000"
1823178638032020090418174374278207,3,,,19,Solar water heating,"£4,000 - £6,000"
1823178638032020090418174374278207,4,,,34,"Solar photovoltaic panels, 2.5 kWp","£3,500 - £5,500"
1820310682612020082419383527200270,1,,,6,Cavity wall insulation,"£500 - £1,500"
1820310682612020082419383527200270,2,,,57,Suspended floor insulation,"£800 - £1,200"
1820310682612020082419383527200270,3,,,35,Low energy lighting for all fixed outlets,£25
1820310682612020082419383527200270,4,,,19,Solar water heating,"£4,000 - £6,000"
1820310682612020082419383527200270,5,,,34,"Solar photovoltaic panels, 2.5 kWp","£3,500 - £5,500"
1795209527152020032511190628200367,1,,,19,Solar water heating,"£4,000 - £6,000"
1795209527152020032511190628200367,2,,,34,"Solar photovoltaic panels, 2.5 kWp","£3,500 - £5,500"
1808964316712020070812093328000774,1,,,58,Solid floor insulation,"£4,000 - £6,000"
1808964316712020070812093328000774,2,,,35,Low energy lighting for all fixed outlets,£20
1805415662302020062310123172002578,1,,,5,Increase loft insulation to 270 mm,£100 - £350
1805415662302020062310123172002578,2,,,58,Solid floor insulation,"£4,000 - £6,000"
